embed,norm,train_n,fold,r2,mse,check
CBOW_GoogleNews,CD_SUBTLEXUS,9152,2,0.6708080138048731,0.16732935187950046,pass
CBOW_GoogleNews,CD_SUBTLEXUS,9152,3,0.6855913798000897,0.17570015336817005,pass
CBOW_GoogleNews,CD_SUBTLEXUS,9152,4,0.6669892795241505,0.16023091403249953,pass
CBOW_GoogleNews,CD_SUBTLEXUS,9152,5,0.6928977554575146,0.1690141202595236,pass
fastText_CommonCrawl,CD_SUBTLEXUS,9152,1,0.8124475281780972,0.09581594828078466,pass
fastText_CommonCrawl,CD_SUBTLEXUS,9152,2,0.8217436073972443,0.09060830121458903,pass
fastText_CommonCrawl,CD_SUBTLEXUS,9152,3,0.8354169277590684,0.09197353118419538,pass
fastText_CommonCrawl,CD_SUBTLEXUS,9152,4,0.816340042997516,0.08836953579040034,pass
fastText_CommonCrawl,CD_SUBTLEXUS,9152,5,0.8382205977432844,0.08903550473642885,pass
CBOW_GoogleNews&fastText_CommonCrawl,CD_SUBTLEXUS,9152,1,0.8309453928433677,0.0863658438547788,pass
CBOW_GoogleNews&fastText_CommonCrawl,CD_SUBTLEXUS,9152,2,0.8325602742177026,0.08511015446598938,pass
CBOW_GoogleNews&fastText_CommonCrawl,CD_SUBTLEXUS,9152,3,0.8469429849118723,0.08553245457443102,pass
CBOW_GoogleNews&fastText_CommonCrawl,CD_SUBTLEXUS,9152,4,0.8356635678123442,0.07907185900994917,pass
CBOW_GoogleNews&fastText_CommonCrawl,CD_SUBTLEXUS,9152,5,0.8509986966056582,0.08200306138509231,pass
CBOW_GoogleNews&PPMI_SVD_SWOW,CD_SUBTLEXUS,9152,1,0.7260498369128582,0.13995440530794812,pass
CBOW_GoogleNews&PPMI_SVD_SWOW,CD_SUBTLEXUS,9152,2,0.7170790040183856,0.14380965781665517,pass
CBOW_GoogleNews&PPMI_SVD_SWOW,CD_SUBTLEXUS,9152,3,0.7406188135510161,0.1449493153556907,pass
CBOW_GoogleNews&PPMI_SVD_SWOW,CD_SUBTLEXUS,9152,4,0.7141664023250969,0.13753124389269894,pass
CBOW_GoogleNews&PPMI_SVD_SWOW,CD_SUBTLEXUS,9152,5,0.7346704268496831,0.14602447615335432,pass
fastText_CommonCrawl&PPMI_SVD_SWOW,CD_SUBTLEXUS,9152,1,0.8349251409711763,0.08433268834858657,pass
fastText_CommonCrawl&PPMI_SVD_SWOW,CD_SUBTLEXUS,9152,2,0.8420116950020359,0.08030596669561792,pass
fastText_CommonCrawl&PPMI_SVD_SWOW,CD_SUBTLEXUS,9152,3,0.8574996282148706,0.07963311299082386,pass
fastText_CommonCrawl&PPMI_SVD_SWOW,CD_SUBTLEXUS,9152,4,0.8374872255545589,0.07819439072154104,pass
fastText_CommonCrawl&PPMI_SVD_SWOW,CD_SUBTLEXUS,9152,5,0.8568728330075986,0.07877022276570195,pass
