embed,norm,train_n,fold,r2,check
BERT_base&SVD_SWOW,socialness_diveica,3423,1,0.7857631659314127,pass
BERT_base&SVD_SWOW,socialness_diveica,3423,2,0.7741395676832515,pass
BERT_base&SVD_SWOW,socialness_diveica,3423,3,0.7771533592301534,pass
BERT_base&SVD_SWOW,socialness_diveica,3423,4,0.7713184274289889,pass
BERT_base&SVD_SWOW,socialness_diveica,3423,5,0.768433062043709,pass
BERT_base&SVD_SWOW,valence_warriner,5384,1,0.7540406769134124,pass
BERT_base&SVD_SWOW,valence_warriner,5384,2,0.8013820183687419,pass
BERT_base&SVD_SWOW,valence_warriner,5384,3,0.7711451557728236,pass
BERT_base&SVD_SWOW,valence_warriner,5384,4,0.7337634492694262,pass
BERT_base&SVD_SWOW,valence_warriner,5384,5,0.7675063387353878,pass
BERT_base&SVD_SWOW,valence_glasgow,2762,1,0.809824834835092,pass
BERT_base&SVD_SWOW,valence_glasgow,2762,2,0.8588967054855974,pass
BERT_base&SVD_SWOW,valence_glasgow,2762,3,0.8569840116442933,pass
BERT_base&SVD_SWOW,valence_glasgow,2762,4,0.8274340887423584,pass
BERT_base&SVD_SWOW,valence_glasgow,2762,5,0.8605568911349992,pass
BERT_base&SVD_SWOW,valence_mohammad,5592,1,0.733358799304952,pass
BERT_base&SVD_SWOW,valence_mohammad,5592,2,0.779376337551226,pass
BERT_base&SVD_SWOW,valence_mohammad,5592,3,0.7877491454060159,pass
BERT_base&SVD_SWOW,valence_mohammad,5592,4,0.7059986375049483,pass
BERT_base&SVD_SWOW,valence_mohammad,5592,5,0.7322823311589138,pass
BERT_base&SVD_SWOW,valence_older_kyrolainen,1935,1,0.7844476736424804,pass
BERT_base&SVD_SWOW,valence_older_kyrolainen,1935,2,0.805225164475576,pass
BERT_base&SVD_SWOW,valence_older_kyrolainen,1935,3,0.7961723945086889,pass
BERT_base&SVD_SWOW,valence_older_kyrolainen,1935,4,0.7615810611227445,pass
BERT_base&SVD_SWOW,valence_older_kyrolainen,1935,5,0.7978690318373588,pass
BERT_base&SVD_SWOW,valence_younger_kyrolainen,1935,1,0.7926538017563423,pass
BERT_base&SVD_SWOW,valence_younger_kyrolainen,1935,2,0.8476416080018223,pass
BERT_base&SVD_SWOW,valence_younger_kyrolainen,1935,3,0.808048928824156,pass
BERT_base&SVD_SWOW,valence_younger_kyrolainen,1935,4,0.800049904967587,pass
BERT_base&SVD_SWOW,valence_younger_kyrolainen,1935,5,0.8078860837065956,pass
BERT_base&SVD_SWOW,arousal_warriner,5384,1,0.49956305599316586,pass
BERT_base&SVD_SWOW,arousal_warriner,5384,2,0.49405492080937885,pass
BERT_base&SVD_SWOW,arousal_warriner,5384,3,0.5243968821416141,pass
BERT_base&SVD_SWOW,arousal_warriner,5384,4,0.482207372398862,pass
BERT_base&SVD_SWOW,arousal_warriner,5384,5,0.4866894202749176,pass
BERT_base&SVD_SWOW,arousal_glasgow,2762,1,0.6807363051349644,pass
BERT_base&SVD_SWOW,arousal_glasgow,2762,2,0.7060558727678841,pass
BERT_base&SVD_SWOW,arousal_glasgow,2762,3,0.7249056809230043,pass
BERT_base&SVD_SWOW,arousal_glasgow,2762,4,0.6702494065308384,pass
BERT_base&SVD_SWOW,arousal_glasgow,2762,5,0.7155306035008266,pass
BERT_base&SVD_SWOW,arousal_mohammad,5592,1,0.6600390526983322,pass
BERT_base&SVD_SWOW,arousal_mohammad,5592,2,0.6398936303502313,pass
BERT_base&SVD_SWOW,arousal_mohammad,5592,3,0.6819732839434826,pass
BERT_base&SVD_SWOW,arousal_mohammad,5592,4,0.6358320988876702,pass
BERT_base&SVD_SWOW,arousal_mohammad,5592,5,0.6389794240726814,pass
BERT_base&SVD_SWOW,dominance_warriner,5384,1,0.5435768135297094,pass
BERT_base&SVD_SWOW,dominance_warriner,5384,2,0.6008746877151221,pass
BERT_base&SVD_SWOW,dominance_warriner,5384,3,0.5717341008311314,pass
BERT_base&SVD_SWOW,dominance_warriner,5384,4,0.5275300301575789,pass
BERT_base&SVD_SWOW,dominance_warriner,5384,5,0.54224746732527,pass
BERT_base&SVD_SWOW,dominance_glasgow,2762,1,0.661766753629208,pass
BERT_base&SVD_SWOW,dominance_glasgow,2762,2,0.7172652366009946,pass
BERT_base&SVD_SWOW,dominance_glasgow,2762,3,0.6684251051142533,pass
BERT_base&SVD_SWOW,dominance_glasgow,2762,4,0.6476105001613539,pass
BERT_base&SVD_SWOW,dominance_glasgow,2762,5,0.6955982262851151,pass
BERT_base&SVD_SWOW,dominance_mohammad,5592,1,0.6506187298434438,pass
